3,2,1,3,27,16051,0.0015794,0.37266,0.0013084,16050,1.2674,538.48,299.06,1.763,21,978,1,0.002087,1.0216,446.9,464.34,0.94363,25.349,11308,5981.2,33.497
3,2,1,3,28,13454,0.0024624,0.51006,0.0015627,13438,1.6545,451.48,342.71,1.449,21,819,1,0.0020488,1.0364,308.47,545.75,1.0068,33.09,9481,6854.2,27.531
3,2,1,3,29,21341,0.0024606,0.5785,0.001687,21340,1.5002,432.14,352.72,1.4926,36,1300,1,0.0023781,0.97558,260.36,963.52,0.98754,52.508,15557,12345,50.749
3,2,1,3,30,18169,0.0024051,0.45711,0.0016525,18154,1.5056,437.53,286.15,1.2795,30,1106,1,0.0019734,0.96937,303,426.78,0.99097,43.663,13126,8298.4,35.826
4,1,1,1,1,14030,0.0016212,0.53701,0.0012132,14013,1.4199,651.76,470.32,1.5263,17,854,1,0.0016338,0.62721,432.21,538.03,1.1279,22.718,11080,7525.1,22.895
4,1,1,1,2,11040,0.0021215,0.31698,0.0015422,11023,1.4616,526.35,218.38,1.4578,17,672,1,0.0019838,0.39683,398.94,249.1,1.256,23.385,8948,3494.1,21.867
4,1,1,1,3,10136,0.0019623,0.25017,0.0012827,10135,1.6573,550.69,211.29,1.6897,13,618,1,0.0018339,0.98074,314.96,356.82,0.91319,19.888,7159,2535.5,18.587
4,1,1,1,4,11402,0.002377,0.38262,0.0015788,11401,1.5941,557.22,256.6,1.5764,18,695,1,0.0022123,0.84757,327.88,453.41,1.2052,27.1,10030,4362.2,25.222
4,1,1,1,5,10054,0.001726,0.3962,0.0011956,10037,1.5749,725.17,361.52,1.1912,12,612,1,0.0011868,0.47992,494.07,479.22,1.2069,17.324,8702,3976.7,11.912
4,1,1,1,6,7031,0.0011239,0.17841,0.0011378,7031,1.1289,664,179.2,1.6042,8,429,1,0.001369,0.76643,455.22,242.79,1.0697,7.9024,5312,1254.4,9.6254
4,2,2,2,7,30754,0.0028389,1.1725,0.0018219,30737,1.5865,377.36,655.27,1.2824,56,1872,1,0.002253,0.54901,352.86,622.95,1.2186,87.26,21132,36040,69.249
4,2,2,2,8,34631,0.0030465,0.95579,0.0018481,34631,1.6747,400.73,525.39,1.2105,64,2109,1,0.0021671,0.55019,295.48,585.2,1.1909,105.5,25647,33100,75.048
4,2,2,2,9,25447,0.0023829,1.0815,0.0014942,25431,1.6378,412.5,743.33,1.2427,38,1549,1,0.0017592,0.74962,398.55,758.3,1.1057,60.6,15675,27503,44.737
4,2,2,2,10,25431,0.0028241,1.2737,0.0018482,25430,1.5612,426.19,704.16,0.99451,47,1549,1,0.0017599,0.91196,347.33,720.95,0.89145,71.816,20031,32391,44.753
4,2,1,1,11,27386,0.002999,1.2343,0.0018634,27369,1.6416,320.9,675.62,1.2535,51,1667,1,0.0022442,0.77614,265.41,681.8,0.97053,82.079,16366,33781,61.422
4,2,1,1,12,20125,0.0018606,0.36174,0.001293,20108,1.4966,601.62,290.96,1.2555,26,1225,1,0.0014985,0.64203,595.98,360.38,1.2435,37.414,15642,7273.9,30.132
4,2,1,1,13,12337,0.0024612,0.41465,0.0017856,12321,1.444,444.59,243.28,1.5996,22,751,1,0.0025966,0.83972,232.93,385.46,1.0571,30.325,9781,5108.9,31.993
4,2,1,1,14,20190,0.0023156,0.28895,0.0013868,20190,1.7315,604.54,216.07,1.3337,28,1230,1,0.0017174,0.74742,359.44,379.94,1.0054,46.752,16927,5833.9,34.675
4,2,1,1,15,7820,0.0020016,0.057623,0.0014097,7803,1.5619,623.82,44.963,1.0766,11,476,1,0.0012418,0.9039,303.27,17.563,0.95598,15.619,6862,449.63,9.6898
4,2,1,1,16,10005,0.0019615,0.09831,0.0015018,9988,1.3994,563.53,70.137,1.459,15,609,1,0.001899,0.65283,270.91,64.587,1.1654,19.591,8453,981.92,18.967
4,2,1,2,17,13569,0.0030954,0.93631,0.0019922,13553,1.6135,388.26,488.07,1.1545,27,826,1,0.0021297,0.28972,235.06,528.24,1.2703,41.952,10483,12690,28.864
4,2,1,2,18,24791,0.0033187,0.72734,0.0019766,24790,1.714,396.41,375.64,1.0941,49,1510,1,0.0020744,0.58602,232.54,534.99,1.0664,82.271,19424,18031,51.423
